square_feet,num_bedrooms,num_bathrooms,lot_size,year_built,has_garage,neighborhood,price_k
2024.0,4,1,5014.0,1969,Yes,C,306.25
2130.0,5,2,4475.0,1996,Yes,A,370.48
1548.0,3,3,6237.0,1950,Yes,D,262.14
2319.0,3,2,8283.0,1963,Yes,C,330.57
1169.0,2,1,7679.0,1950,Yes,B,242.34
1967.0,2,2,6707.0,2018,No,B,310.66
1394.0,3,2,6685.0,1959,Yes,B,259.06
1674.0,3,3,6248.0,1998,Yes,B,307.69
2024.0,4,2,4929.0,1963,Yes,B,311.72
1570.0,3,3,3895.0,2009,Yes,D,271.71
1808.0,5,3,4969.0,1991,Yes,A,363.61
2503.0,4,1,5634.0,2008,Yes,B,378.4
1712.0,4,3,2820.0,1974,No,C,278.53
2418.0,2,2,4771.0,1985,Yes,A,350.48
1435.0,4,2,3761.0,1984,Yes,B,285.3
2265.0,4,1,6521.0,1960,No,A,335.58
2721.0,2,2,4175.0,1959,Yes,B,334.33
764.0,2,2,5492.0,1957,Yes,B,188.29
1602.0,5,2,3950.0,1972,Yes,D,270.02
2289.0,2,2,7397.0,1955,No,C,303.39
1898.0,3,2,2449.0,2013,No,B,289.24
2186.0,3,2,5714.0,1995,Yes,D,329.82
1698.0,4,2,3084.0,1987,Yes,A,307.26
2043.0,4,1,4236.0,1974,Yes,B,316.6
1922.0,3,2,5309.0,1951,No,B,275.58
2584.0,3,2,5383.0,1973,Yes,A,370.0
2127.0,5,2,5344.0,2016,No,D,316.48
2169.0,4,1,5228.0,2020,No,C,308.43
1794.0,4,1,4037.0,2010,Yes,D,254.02
1756.0,3,1,4754.0,1958,No,D,232.81
1784.0,3,3,5047.0,1994,Yes,B,327.6
2197.0,3,2,5293.0,1965,Yes,C,329.38
1790.0,4,1,4901.0,1963,Yes,B,286.07
2145.0,2,1,6094.0,1975,Yes,D,287.74
3038.0,3,1,5140.0,1995,Yes,A,430.38
2436.0,2,2,5302.0,2007,Yes,A,383.29
1837.0,3,1,4426.0,1979,Yes,A,302.95
2601.0,4,2,3421.0,2005,Yes,A,390.17
1796.0,2,2,5231.0,1981,No,B,278.12
981.0,4,3,6811.0,1972,No,A,249.99
1496.0,5,2,5666.0,1966,Yes,A,306.57
1065.0,3,2,3774.0,1973,Yes,A,248.27
1824.0,4,3,6222.0,1996,Yes,B,340.36
2009.0,5,2,4497.0,1960,Yes,B,330.49
2838.0,5,3,6072.0,1990,Yes,B,421.54
2163.0,3,2,4447.0,1964,Yes,A,317.83
1890.0,2,2,5530.0,2001,Yes,B,296.9
2415.0,2,2,4222.0,1983,No,A,312.1
894.0,4,4,4260.0,2009,Yes,A,272.25
2118.0,4,2,2651.0,2006,Yes,B,324.78
2385.0,4,3,5768.0,1982,No,D,331.25
1261.0,3,1,5555.0,1970,Yes,C,238.52
2572.0,2,2,5640.0,1973,Yes,D,334.88
2169.0,3,3,5413.0,1969,No,B,301.24
1792.0,3,2,3857.0,2017,Yes,B,307.6
2316.0,4,4,6449.0,2009,No,D,343.28
3135.0,3,1,6489.0,1995,No,B,403.55
2091.0,3,3,3818.0,1982,Yes,A,331.77
2124.0,3,2,5798.0,1980,Yes,C,312.8
1770.0,3,1,6312.0,1983,No,A,302.46
1575.0,3,3,4295.0,1971,No,C,248.13
2415.0,2,2,4556.0,1979,Yes,A,340.55
1572.0,3,1,5801.0,1954,Yes,A,269.7
2036.0,2,1,2735.0,1990,Yes,B,286.88
1761.0,2,2,3367.0,1994,No,A,293.74
2239.0,4,4,3515.0,2010,Yes,D,329.58
2167.0,3,1,2306.0,1962,Yes,C,288.95
2519.0,4,2,6627.0,1958,Yes,B,375.93
1745.0,4,1,2018.0,1984,Yes,B,280.65
1865.0,3,3,5515.0,1967,No,C,289.79
1511.0,5,1,6218.0,1961,No,C,257.93
1778.0,2,1,4560.0,1990,Yes,B,278.97
2189.0,4,1,3997.0,1965,Yes,D,300.04
2378.0,5,2,5349.0,1962,Yes,D,339.72
1539.0,4,3,5003.0,1967,Yes,A,313.97
2435.0,2,2,6505.0,2000,Yes,D,327.26
2678.0,3,1,1057.0,1982,Yes,C,335.22
2207.0,2,2,3622.0,2019,Yes,D,315.97
2938.0,4,3,5842.0,2016,Yes,B,428.57
1613.0,4,1,5076.0,2003,Yes,C,280.62
1378.0,3,1,6128.0,1955,Yes,A,278.88
1111.0,3,1,5393.0,1985,Yes,C,230.96
2748.0,4,3,4798.0,2004,Yes,B,407.73
2327.0,3,2,4547.0,1999,Yes,B,339.31
1972.0,4,2,8488.0,2020,No,C,333.06
2140.0,4,1,7302.0,2015,No,B,341.94
1437.0,2,2,5743.0,1964,Yes,C,241.21
3223.0,4,4,5118.0,1971,Yes,D,430.31
2065.0,3,1,5807.0,1998,Yes,C,322.93
2055.0,3,3,6240.0,1987,Yes,B,330.31
2363.0,5,2,5628.0,1957,No,D,311.13
2241.0,4,1,3873.0,1957,Yes,C,311.97
2112.0,3,2,7677.0,1986,Yes,B,338.15
1605.0,3,3,5369.0,1974,No,A,280.43
2236.0,3,2,8021.0,2003,No,D,316.19
2941.0,3,3,5281.0,1970,Yes,B,404.99
2673.0,2,2,4632.0,2008,Yes,A,391.41
2797.0,3,2,7076.0,1980,Yes,B,396.96
1744.0,2,3,5452.0,1955,No,B,284.8
1505.0,3,3,5200.0,1991,Yes,D,267.75
1937.0,3,2,3199.0,2001,Yes,B,291.89
2028.0,5,2,5990.0,1996,Yes,B,341.48
2547.0,4,1,4260.0,1977,Yes,C,338.93
1154.0,3,2,4328.0,1985,Yes,B,255.31
2765.0,2,2,4264.0,1989,No,A,339.21
1921.0,3,1,5659.0,1962,No,C,275.1
1787.0,3,2,2697.0,1998,No,D,255.31
1494.0,3,2,4684.0,1953,Yes,A,278.45
1173.0,4,4,6470.0,2013,Yes,D,262.55
2412.0,4,2,3131.0,1972,Yes,B,357.87
2037.0,4,2,5259.0,2007,Yes,B,339.13
1355.0,3,4,4053.0,1964,Yes,A,268.61
1352.0,5,1,4394.0,1995,No,A,261.82
1832.0,5,2,7483.0,1988,Yes,B,332.08
2835.0,3,2,2524.0,1996,No,A,374.56
1870.0,3,1,6148.0,1986,Yes,A,306.54
1248.0,3,3,4283.0,1990,Yes,C,258.31
1877.0,2,1,4209.0,1994,No,C,261.96
1864.0,4,1,3333.0,1979,No,C,287.35
652.0,3,1,6131.0,2020,Yes,A,220.95
1973.0,2,3,4713.0,2017,Yes,A,329.95
1885.0,2,2,4523.0,1956,Yes,B,294.99
2348.0,3,2,5165.0,1996,No,B,325.05
2924.0,4,2,4745.0,1996,Yes,C,383.23
2563.0,3,2,1999.0,2009,Yes,B,342.14
1866.0,4,2,4264.0,1954,Yes,D,288.67
1447.0,3,2,6343.0,1997,No,A,263.12
3287.0,3,1,2740.0,1971,Yes,B,398.82
2030.0,3,2,3365.0,1972,Yes,B,299.84
2007.0,4,1,4360.0,1994,No,A,306.63
1988.0,2,1,3912.0,2001,Yes,B,278.0
2099.0,3,3,4958.0,2020,Yes,A,351.69
1928.0,3,2,3360.0,1995,No,C,273.07
1713.0,3,2,4418.0,1987,No,A,284.06
1727.0,5,2,4928.0,1989,Yes,D,293.45
1984.0,2,2,5973.0,1964,No,A,316.08
1728.0,3,2,6867.0,2018,Yes,B,304.82
1644.0,3,3,4608.0,1961,No,A,286.9
2053.0,4,2,7832.0,2016,No,A,345.75
1873.0,3,4,4724.0,2006,Yes,C,323.09
2752.0,4,4,6243.0,1968,Yes,C,391.93
675.0,4,2,7897.0,1979,No,C,225.95
2546.0,3,3,5209.0,1967,Yes,B,363.23
2623.0,3,2,2940.0,2012,Yes,D,345.15
963.0,3,2,5136.0,1956,Yes,B,237.41
1829.0,4,1,4083.0,2009,Yes,A,313.84
1814.0,2,2,4588.0,2012,Yes,D,287.98
1296.0,3,3,7977.0,2006,Yes,D,281.3
1611.0,4,3,3166.0,1988,Yes,B,289.56
1445.0,3,3,5451.0,1992,No,A,287.51
2876.0,3,1,3683.0,2005,Yes,A,378.4
2468.0,3,2,4539.0,1959,Yes,B,345.94
2636.0,2,1,6117.0,1969,Yes,C,333.61
2361.0,3,2,5477.0,2013,Yes,A,365.49
1435.0,3,2,4662.0,1988,No,C,252.37
1738.0,5,2,4025.0,1977,Yes,A,329.52
2245.0,3,2,5474.0,1979,Yes,C,303.33
1389.0,4,2,7562.0,2007,No,B,273.31
2356.0,4,2,3648.0,2019,Yes,D,351.98
1880.0,2,1,7867.0,2011,Yes,C,301.04
1813.0,4,3,6799.0,1950,Yes,B,317.72
2355.0,2,1,7054.0,2017,Yes,A,366.7
2222.0,5,1,5463.0,1974,No,B,305.77
1820.0,4,3,6757.0,1988,Yes,A,329.83
2580.0,3,4,3487.0,1960,Yes,D,353.73
1459.0,3,3,3998.0,2008,Yes,A,276.3
2308.0,3,1,6149.0,1986,Yes,D,319.54
2297.0,3,1,5444.0,1978,Yes,B,311.76
1845.0,3,4,4777.0,1958,Yes,A,315.49
2163.0,3,3,1246.0,1995,Yes,B,333.05
1374.0,4,2,4347.0,1958,Yes,C,236.45
2462.0,2,1,3239.0,2014,No,B,317.16
1908.0,4,1,5740.0,2020,Yes,A,344.21
1739.0,4,1,4713.0,1991,No,A,284.35
2525.0,3,2,4058.0,1983,Yes,B,356.47
1648.0,4,1,8964.0,1977,No,B,310.91
1296.0,3,4,6557.0,2010,Yes,D,278.73
1222.0,2,1,6584.0,1989,No,B,232.49
2303.0,4,3,8303.0,2003,No,A,391.7
1360.0,3,1,6203.0,2008,No,A,266.68
2877.0,3,2,3844.0,1994,No,A,377.24
959.0,4,1,3668.0,1988,Yes,C,208.91
2848.0,5,3,6447.0,1991,Yes,C,419.87
2106.0,4,2,1911.0,1960,No,C,307.46
1952.0,4,1,4883.0,1987,Yes,C,283.32
1728.0,2,3,1743.0,2006,Yes,B,274.34
2200.0,2,2,5148.0,1961,Yes,D,295.2
1981.0,4,3,6281.0,1991,Yes,A,342.44
2552.0,3,3,5419.0,2012,Yes,C,376.84
2057.0,3,3,6407.0,1958,No,A,329.18
2075.0,3,1,7947.0,1971,No,B,314.07
1818.0,4,1,4785.0,1987,Yes,B,321.83
1972.0,2,4,9211.0,2006,Yes,A,360.85
2154.0,4,2,5319.0,2016,Yes,B,344.34
1145.0,2,1,6424.0,1979,Yes,B,223.93
1326.0,2,3,4083.0,1975,No,C,232.77
2372.0,3,2,7429.0,2003,Yes,C,342.58
2085.0,3,3,6563.0,1981,Yes,A,355.33
1908.0,4,3,7207.0,1971,Yes,A,339.19
2009.0,2,3,5082.0,1957,Yes,C,276.8
2174.0,2,2,3117.0,2015,Yes,B,330.16
1730.0,3,2,5691.0,1963,Yes,B,297.45
1611.0,3,2,2454.0,1954,No,D,236.33
2098.0,2,2,4496.0,1962,Yes,B,289.38
1511.0,2,1,5287.0,1973,Yes,A,280.54
2204.0,5,2,8566.0,1984,No,C,363.92
1149.0,4,2,5478.0,2017,No,C,235.64
2515.0,3,2,5209.0,1975,No,B,344.66
2236.0,3,3,4905.0,1987,No,C,314.59
2128.0,3,2,2987.0,1983,Yes,B,311.96
2491.0,3,1,5129.0,1983,No,B,335.55
2833.0,4,2,5154.0,1968,Yes,A,392.93
2507.0,4,3,3547.0,1952,Yes,A,366.17
1080.0,2,2,3220.0,1985,Yes,B,243.82
1360.0,4,2,4278.0,1953,No,B,234.22
1688.0,2,1,5097.0,1975,Yes,C,264.41
2013.0,3,2,4314.0,1952,Yes,A,337.18
2259.0,2,3,3424.0,1998,Yes,A,341.75
1637.0,2,3,5434.0,1958,Yes,A,296.71
2093.0,5,2,5808.0,1995,Yes,C,333.4
1622.0,3,3,5182.0,2015,Yes,B,295.43
1694.0,2,3,4156.0,1963,Yes,C,255.79
1297.0,5,4,5892.0,1952,No,A,286.74
1538.0,4,2,4714.0,1951,Yes,B,296.23
1324.0,4,2,3216.0,1982,No,C,243.97
1512.0,5,2,6554.0,1959,Yes,C,289.14
2527.0,3,1,5530.0,2002,Yes,B,354.27
1525.0,4,2,4821.0,1993,No,A,280.08
3316.0,4,3,2643.0,1987,No,D,385.24
2247.0,4,3,3883.0,1970,Yes,B,337.02
2092.0,4,3,8028.0,1984,No,D,326.78
1571.0,3,1,2737.0,2016,Yes,B,296.48
2350.0,4,2,4623.0,1971,Yes,A,367.05
1712.0,3,1,4975.0,1969,Yes,B,275.4
2061.0,3,1,5481.0,2017,Yes,B,317.73
3280.0,2,3,2754.0,1957,Yes,C,378.93
1952.0,5,2,5261.0,2000,Yes,C,351.36
2575.0,3,3,2471.0,1975,Yes,A,373.98
1648.0,3,1,5146.0,2000,No,A,284.69
1983.0,3,2,4021.0,2014,Yes,A,340.41
2885.0,5,2,3701.0,1975,Yes,D,384.86
1687.0,3,1,6252.0,1996,No,A,266.31
2906.0,4,2,4647.0,1992,Yes,B,388.94
2354.0,4,1,5711.0,1958,Yes,B,353.84
1719.0,3,2,5760.0,1984,No,B,304.28
2316.0,3,4,6905.0,1968,Yes,D,355.61
2486.0,4,3,3188.0,1997,Yes,A,377.51
2311.0,5,4,6379.0,1977,Yes,A,397.12
1215.0,4,3,5025.0,1952,No,B,237.48
1636.0,3,3,4433.0,1967,No,B,276.53
1876.0,4,2,3276.0,1962,Yes,B,303.7
1963.0,3,2,5910.0,1976,Yes,B,315.51
2310.0,3,2,3617.0,1989,Yes,D,322.4
2089.0,4,3,5777.0,1988,Yes,C,338.08
1332.0,2,1,7892.0,2007,Yes,C,227.76
2190.0,4,1,6470.0,2006,No,C,316.35
2305.0,3,3,7087.0,1973,No,A,344.0
2280.0,4,1,3921.0,1971,Yes,A,339.84
2540.0,2,4,6144.0,2000,No,C,354.06
2417.0,3,3,3284.0,1987,Yes,B,354.13
2230.0,4,2,4650.0,2010,No,C,323.55
1965.0,2,2,7612.0,1998,Yes,C,309.52
1170.0,2,3,4088.0,1972,Yes,D,196.12
2215.0,5,1,6667.0,1953,Yes,C,345.11
2104.0,3,3,6523.0,1986,Yes,B,342.49
2136.0,5,3,6612.0,1955,No,A,347.75
1362.0,2,1,3099.0,1977,No,B,217.56
1459.0,3,1,5788.0,1957,Yes,C,235.92
2527.0,4,1,4765.0,1969,No,B,359.43
1980.0,4,1,6633.0,1965,Yes,A,322.59
2341.0,3,1,2517.0,1962,No,D,265.57
2014.0,3,3,5552.0,2011,Yes,B,334.41
2015.0,4,2,5340.0,2015,Yes,A,348.74
2469.0,3,3,2015.0,2002,No,A,358.46
1742.0,3,2,3672.0,1977,Yes,D,265.38
2048.0,2,2,2255.0,1967,No,C,263.65
1769.0,3,2,3910.0,1956,Yes,C,266.21
1783.0,3,3,5824.0,1970,No,B,276.79
1845.0,3,2,5293.0,1990,Yes,D,273.81
2111.0,3,2,5254.0,1988,Yes,A,343.08
1761.0,2,3,3440.0,1959,Yes,B,284.35
2628.0,2,2,6681.0,1980,Yes,A,383.3
1553.0,4,1,4972.0,1991,Yes,B,282.69
1907.0,3,2,5051.0,2018,Yes,B,334.33
1780.0,4,3,6411.0,2008,No,D,286.62
2723.0,4,1,3513.0,1987,Yes,B,365.13
2098.0,2,2,5343.0,1992,Yes,C,307.1
2516.0,4,2,5635.0,1951,No,C,334.61
1257.0,2,3,4182.0,1955,No,A,228.73
2134.0,4,2,5979.0,1978,Yes,D,310.08
2445.0,5,2,5716.0,1979,Yes,C,340.37
2041.0,3,2,4848.0,1989,Yes,B,335.9
2533.0,4,2,4802.0,1986,Yes,A,378.61
1741.0,3,3,5785.0,1956,Yes,C,285.39
2705.0,3,2,6183.0,1999,No,A,370.08
3149.0,4,3,5094.0,1967,Yes,A,432.41
1819.0,2,3,6680.0,1957,Yes,A,308.43
1777.0,3,3,5988.0,2020,Yes,B,339.41
2727.0,3,2,2317.0,2004,Yes,C,352.09
2790.0,4,4,2893.0,1997,No,C,370.62
1739.0,3,1,6773.0,2007,No,A,305.73
1790.0,5,3,4630.0,1965,Yes,C,316.48
1859.0,2,2,5246.0,1974,Yes,B,281.1
1328.0,3,3,6709.0,1978,Yes,A,292.5
1541.0,4,2,4990.0,1957,Yes,A,303.44
1498.0,3,3,5056.0,2004,Yes,C,294.76
1616.0,4,3,3697.0,2001,No,C,264.75
1983.0,2,3,5555.0,1975,Yes,A,322.59
2117.0,2,3,5880.0,1974,No,A,309.07
2775.0,2,1,4133.0,1975,Yes,B,361.76
1501.0,5,1,3617.0,1996,Yes,C,276.51
2492.0,3,4,8939.0,1950,Yes,D,373.07
1893.0,4,2,4861.0,2013,No,B,315.99
1975.0,3,2,3974.0,1961,Yes,A,303.08
2337.0,3,2,6060.0,1973,Yes,B,345.98
1439.0,3,1,4924.0,1979,Yes,D,233.95
2191.0,5,2,3371.0,1963,Yes,D,306.3
2083.0,4,2,5725.0,1972,Yes,D,307.74
2246.0,4,1,3720.0,1951,Yes,C,313.5
2145.0,2,1,7365.0,1952,No,B,287.35
3228.0,3,2,5742.0,1955,Yes,D,390.68
1681.0,3,2,4585.0,1970,No,D,235.92
1735.0,5,1,5164.0,1969,No,A,279.32
1688.0,3,2,6355.0,1970,Yes,C,301.66
1722.0,3,3,5279.0,1989,Yes,D,280.78
1681.0,3,2,8183.0,2017,Yes,D,294.47
2595.0,3,3,6704.0,1974,Yes,C,363.66
2710.0,2,3,5731.0,2020,Yes,B,390.55
1715.0,4,1,3595.0,2020,No,C,275.8
1584.0,3,1,4780.0,1982,Yes,B,282.13
2236.0,4,2,5718.0,2000,Yes,B,356.28
1724.0,4,2,3766.0,1969,Yes,B,293.23
2316.0,3,2,6940.0,1968,No,B,341.49
2101.0,3,2,3539.0,2020,Yes,B,324.05
1242.0,2,2,4044.0,2005,No,B,231.54
2774.0,5,1,4157.0,2005,Yes,B,389.69
2898.0,3,4,6116.0,1950,Yes,B,413.11
1694.0,3,1,3793.0,1988,No,C,257.23
1806.0,3,3,2300.0,1986,Yes,C,286.44
2143.0,3,1,6632.0,1967,Yes,B,300.93
2167.0,3,1,4333.0,1955,Yes,C,303.1
2329.0,3,1,3397.0,1971,No,A,324.62
3005.0,4,4,3868.0,1960,Yes,A,428.9
1912.0,4,1,7575.0,1958,Yes,A,324.22
1601.0,3,2,4014.0,1962,No,C,254.26
1310.0,3,3,4815.0,1952,Yes,B,263.04
1635.0,4,2,4330.0,2016,Yes,B,282.96
1983.0,2,2,3151.0,1956,Yes,C,288.41
2897.0,4,4,3886.0,2016,Yes,A,426.36
1741.0,3,3,3048.0,1995,Yes,A,309.39
2112.0,4,2,6434.0,2007,No,B,328.0
1992.0,3,2,5151.0,1977,Yes,A,331.2
2594.0,3,4,8724.0,1980,Yes,B,400.77
3263.0,4,4,3937.0,2001,Yes,D,406.34
1735.0,2,2,3712.0,1958,No,B,248.9
1755.0,3,3,7301.0,1957,Yes,B,322.18
2522.0,3,2,6587.0,1967,Yes,C,358.77
2341.0,4,2,5577.0,1998,No,B,342.27
2923.0,3,1,3329.0,1960,No,D,328.31
2292.0,4,1,7617.0,1951,No,D,300.88
1820.0,3,2,4892.0,1978,Yes,C,281.15
2295.0,2,2,4354.0,2004,Yes,A,344.58
2554.0,4,1,6714.0,2002,Yes,D,372.9
2410.0,2,2,4967.0,1975,Yes,A,342.99
2254.0,3,2,3251.0,2000,Yes,C,322.89
2533.0,2,4,5060.0,1955,Yes,B,349.15
2585.0,3,3,3828.0,1961,Yes,A,367.29
2691.0,4,2,486.0,1983,No,D,327.03
2324.0,3,3,3677.0,2019,No,D,337.98
1916.0,3,2,4208.0,2013,Yes,D,305.96
2073.0,3,2,3267.0,1986,Yes,A,335.71
2603.0,3,4,5863.0,1986,No,B,365.82
1592.0,3,2,3834.0,1957,Yes,D,240.49
2184.0,5,2,5718.0,1986,Yes,A,365.11
1803.0,4,2,3150.0,1995,No,B,283.41
2014.0,2,2,6364.0,1980,Yes,B,308.52
2639.0,2,2,3085.0,1960,Yes,A,353.3
2096.0,5,4,1488.0,1985,No,D,314.03
2023.0,3,2,6856.0,2017,Yes,A,359.27
1320.0,3,3,3716.0,1966,Yes,B,263.12
2373.0,4,3,7635.0,1965,No,B,358.0
2323.0,3,2,5847.0,1979,Yes,B,336.63
3082.0,3,2,6185.0,1988,Yes,A,431.99
1846.0,5,2,6568.0,1993,No,C,317.22
2110.0,4,2,5169.0,2018,Yes,D,321.79
2125.0,2,1,5186.0,1986,Yes,C,308.23
2789.0,2,4,6922.0,1975,Yes,C,383.35
1952.0,3,3,5167.0,1970,Yes,C,318.34
2140.0,4,2,3908.0,1968,No,C,299.76
2304.0,3,2,5879.0,1960,No,B,320.7
2093.0,2,1,1830.0,1968,Yes,B,269.12
1777.0,5,2,6979.0,2018,Yes,D,313.86
2097.0,2,3,7011.0,1951,Yes,C,328.76
2537.0,2,3,6797.0,1974,Yes,A,399.84
1487.0,3,2,6740.0,1979,Yes,C,276.82
2066.0,3,2,4874.0,1966,Yes,A,320.52
1650.0,3,2,4840.0,1967,No,C,254.56
2598.0,5,2,3156.0,1989,Yes,C,365.85
1238.0,4,1,7622.0,1955,No,C,233.35
1721.0,3,2,4272.0,1992,Yes,A,310.55
2189.0,3,2,5510.0,2019,No,D,295.62
2783.0,3,1,5381.0,1966,No,C,342.66
1967.0,3,1,2989.0,1991,Yes,C,305.93
1722.0,2,1,2383.0,1968,Yes,B,268.52
2941.0,5,2,5008.0,2004,Yes,B,437.98
1276.0,2,2,4319.0,1978,Yes,B,241.77
901.0,2,2,4866.0,2003,Yes,A,226.91
2220.0,3,2,6598.0,2020,Yes,B,355.77
1749.0,3,3,5337.0,1957,Yes,A,300.08
1489.0,2,1,6138.0,1957,Yes,B,249.77
2354.0,2,2,5668.0,2018,Yes,C,335.97
2122.0,3,4,4525.0,1992,No,B,339.26
1718.0,4,2,3497.0,1999,Yes,A,320.03
1360.0,3,3,5397.0,1953,Yes,B,270.83
2436.0,3,2,5126.0,1985,Yes,D,333.06
2325.0,3,1,6373.0,1954,Yes,B,349.73
1950.0,4,2,4774.0,1968,Yes,B,320.68
2923.0,3,2,4554.0,1991,Yes,C,370.75
1465.0,2,1,4656.0,1964,Yes,C,239.43
1237.0,3,2,3622.0,2007,Yes,A,255.77
1654.0,4,3,7170.0,1963,Yes,A,315.89
1977.0,2,1,6709.0,1997,Yes,B,322.64
2122.0,3,2,3180.0,2012,Yes,B,328.36
1879.0,2,2,6206.0,2004,Yes,B,309.71
2176.0,2,3,2232.0,1981,Yes,B,316.23
1374.0,3,3,6478.0,1985,Yes,B,281.08
2722.0,3,3,3955.0,2006,Yes,B,362.24
1959.0,4,2,5540.0,1993,Yes,C,325.75
2559.0,4,1,2106.0,1983,Yes,B,354.89
2171.0,3,2,3202.0,2000,No,D,292.53
2228.0,3,2,5703.0,2018,Yes,D,321.28
2285.0,3,3,3949.0,1959,No,D,317.07
2224.0,2,4,3740.0,1961,Yes,B,322.17
2321.0,4,2,7094.0,1990,Yes,B,356.23
2665.0,5,2,8316.0,1952,Yes,B,397.42
2098.0,2,2,6406.0,2014,Yes,D,317.17
2355.0,2,1,3362.0,1989,Yes,B,324.91
1955.0,2,2,7645.0,2014,No,B,315.57
2720.0,4,2,2658.0,2020,Yes,B,394.79
1662.0,4,4,4543.0,1979,Yes,A,324.33
2900.0,4,2,5082.0,2016,No,C,396.68
1980.0,4,4,7886.0,1992,No,B,347.47
1285.0,3,2,6369.0,2002,Yes,C,260.47
2064.0,4,1,4304.0,1979,Yes,A,323.96
1659.0,4,1,3583.0,1990,No,B,284.56
2420.0,3,1,6503.0,1993,Yes,B,358.62
1674.0,3,2,4200.0,1986,Yes,C,273.49
1777.0,4,1,5325.0,1955,No,C,263.98
1055.0,3,2,2945.0,1986,No,C,195.73
1774.0,4,4,5854.0,1950,Yes,B,335.2
788.0,4,2,5733.0,1959,Yes,D,210.25
1208.0,4,3,3138.0,1975,No,B,258.57
2380.0,4,1,6547.0,1966,Yes,B,372.03
2393.0,3,2,5832.0,2013,Yes,C,369.28
2213.0,4,2,6110.0,1976,No,B,327.38
1517.0,3,3,4432.0,2017,Yes,B,321.7
1976.0,3,1,5268.0,1967,No,A,305.26
1998.0,2,2,5095.0,1999,No,C,274.47
1421.0,3,2,4778.0,2014,No,A,275.37
2752.0,3,2,5256.0,1969,No,A,369.31
2439.0,5,3,6885.0,2011,Yes,A,411.24
1890.0,3,1,6612.0,2008,No,C,292.75
2013.0,3,2,3227.0,1974,No,A,306.72
2104.0,3,3,6478.0,2014,No,D,306.99
979.0,2,2,6787.0,2014,No,C,220.75
1876.0,4,2,4773.0,2016,No,B,305.6
1659.0,3,1,5763.0,2007,Yes,B,293.72
1499.0,4,3,5741.0,1989,Yes,A,307.75
1859.0,4,4,3725.0,1996,Yes,C,314.13
2899.0,3,2,4427.0,1992,Yes,B,395.3
2320.0,4,3,6126.0,1957,Yes,A,372.49
1714.0,3,2,4256.0,2011,Yes,C,292.05
2286.0,3,1,6463.0,1983,No,B,318.78
2700.0,4,1,6957.0,1957,Yes,B,381.78
2462.0,4,2,6716.0,1974,Yes,C,358.49
2030.0,2,2,7970.0,1975,No,C,291.7
1677.0,2,3,4864.0,2003,Yes,B,303.49
2349.0,2,2,5266.0,1990,Yes,D,325.51
2197.0,3,4,5481.0,2012,Yes,B,328.76
2448.0,5,2,4909.0,1956,Yes,B,341.83
2318.0,3,2,5813.0,2018,No,C,346.63
2525.0,3,2,2433.0,1999,No,A,332.39
1732.0,4,2,5307.0,1992,No,B,280.58
2659.0,3,3,2934.0,1966,No,B,344.76
2099.0,3,1,3556.0,1970,Yes,D,287.35
3038.0,5,4,6099.0,1955,No,B,412.19
1655.0,4,4,4701.0,2020,No,A,288.39
2868.0,4,2,6046.0,1987,No,B,388.33
2099.0,3,2,4669.0,2012,Yes,C,338.89
1674.0,4,1,6660.0,1961,Yes,B,279.76
1758.0,2,2,4641.0,1971,Yes,A,307.63
1840.0,3,1,2068.0,1952,Yes,B,268.35
2212.0,5,2,5338.0,1968,Yes,A,377.89
2261.0,3,1,1747.0,1992,Yes,C,311.45
1713.0,4,3,2821.0,2016,Yes,D,284.49
1988.0,3,2,3676.0,1954,Yes,A,315.92
3071.0,2,1,3488.0,1978,Yes,B,387.64
2864.0,4,2,4182.0,1954,Yes,B,367.62
2218.0,2,4,3437.0,1994,No,B,320.93
2019.0,4,2,2891.0,2003,No,B,318.23
2060.0,2,2,7313.0,1973,Yes,C,305.84
2307.0,5,3,3983.0,1970,No,B,331.32
1489.0,3,3,1654.0,1981,Yes,D,266.18
1871.0,3,3,4459.0,1954,Yes,B,284.11
1166.0,2,1,3313.0,2011,Yes,A,238.0
2200.0,5,3,3673.0,1967,Yes,D,327.74
2324.0,4,2,6066.0,1984,Yes,A,388.39
1758.0,4,3,4328.0,1954,Yes,C,270.23
2787.0,3,2,3271.0,1958,Yes,B,362.56
1387.0,3,3,5669.0,1953,No,C,237.83
1268.0,2,4,6725.0,1982,Yes,B,265.23
2112.0,3,1,5805.0,1971,No,A,327.93
2524.0,3,4,1320.0,2008,Yes,B,353.2
2842.0,5,1,3328.0,1960,Yes,C,357.43
1771.0,4,1,5071.0,2018,No,C,273.67
2539.0,3,2,4634.0,1959,No,D,316.63
1981.0,2,4,4509.0,1952,Yes,C,298.37
1914.0,4,2,3526.0,1964,Yes,B,303.27
2442.0,2,2,2892.0,1986,Yes,A,336.29
2326.0,2,2,8012.0,1989,Yes,C,353.05
1212.0,3,4,5041.0,1966,Yes,D,224.27
2738.0,3,3,5963.0,1969,Yes,C,385.66
2690.0,4,1,5009.0,1953,Yes,B,350.15
1687.0,3,2,5070.0,1983,Yes,D,281.95
2198.0,2,1,4907.0,1983,Yes,A,331.38
2247.0,3,2,3319.0,2016,No,B,328.46
2130.0,4,1,2728.0,1977,No,B,299.23
1725.0,3,2,5579.0,1985,Yes,A,303.1
1664.0,3,3,5282.0,1984,Yes,C,290.63
